symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length	total.mut.cnt	prot.mut.cnt	total.mut.pct	prot.mut.pct	score.max_cnt	score.mult_pct	score.max_pct	max.peak.cnt	multiple.cnt	summit.start	summit.end	wt.stop	fitch	fitch.summit
Lvrn	0	0	0	1	0	NA	NA	NA	ENSMUST00000025358	8928	1	1	0.0112007168458781	0.0112007168458781	0	NA	NA	0	0	0	0	464	NA	NA
Lypd1	1	0	0	0	0	NA	NA	NA	ENSMUST00000159417	1278	1	0	0.0782472613458529	0	0	NA	NA	0	0	0	0	0	NA	NA
Lypd5	0	0	0	1	0	NA	NA	NA	ENSMUST00000032683	2313	1	1	0.0432338953739732	0.0432338953739732	0	NA	NA	0	0	0	0	144	NA	NA
Mab21l2	0	1	0	0	0	NA	NA	NA	ENSMUST00000077524	3240	1	1	0.0308641975308642	0.0308641975308642	1	0	1	0	0	78	78	0	0	0
Maea	0	1	0	0	0	NA	NA	NA	ENSMUST00000200716	1329	1	1	0.0752445447705041	0.0752445447705041	1	0	1	0	0	32	32	0	0.1782039466	0.1782039466
Magee1	0	0	0	0	1	NA	NA	NA	ENSMUST00000033578	8271	1	0	0.0120904364647564	0	0	NA	NA	0	0	0	0	0	NA	NA
Magee2	0	1	0	0	0	NA	NA	NA	ENSMUST00000033575	4716	1	1	0.0212044105173876	0.0212044105173876	1	0	1	0	0	369	369	0	0.3356132661	0.3356132661
Manba	0	1	0	0	0	NA	NA	NA	ENSMUST00000131610	1683	1	1	0.05941770647653	0.05941770647653	1	0	1	0	0	129	129	0	0.2302096531	0.2302096531
Map1b	0	0	0	1	0	NA	NA	NA	ENSMUST00000064762	22185	1	1	0.00450755014649538	0.00450755014649538	0	NA	NA	0	0	0	0	1272	NA	NA
Map2	0	1	0	0	0	NA	NA	NA	ENSMUST00000114013	16461	1	1	0.00607496506895085	0.00607496506895085	1	0	1	0	0	189	189	0	0.1001042987	0.1001042987
Marco	0	0	0	1	0	NA	NA	NA	ENSMUST00000027639	4671	1	1	0.0214086919289231	0.0214086919289231	0	NA	NA	0	0	0	0	170	NA	NA
Mark1	0	1	0	0	0	NA	NA	NA	ENSMUST00000027929	7164	1	1	0.0139586823003908	0.0139586823003908	1	0	1	0	0	701	701	0	0	0
Mboat4	0	1	0	0	0	NA	NA	NA	ENSMUST00000095345	3924	1	1	0.0254841997961264	0.0254841997961264	1	0	1	0	0	70	70	0	1.4098128614	1.4098128614
Mc3r	0	1	0	0	0	NA	NA	NA	ENSMUST00000038532	2916	1	1	0.0342935528120713	0.0342935528120713	1	0	1	0	0	106	106	0	0.1850916967	0.1850916967
Mchr1	0	1	0	0	0	NA	NA	NA	ENSMUST00000166855	3186	1	1	0.0313873195229127	0.0313873195229127	1	0	1	0	0	25	25	0	0	0
Me2	0	0	0	1	0	NA	NA	NA	ENSMUST00000025439	5310	1	1	0.0188323917137476	0.0188323917137476	0	NA	NA	0	0	0	0	60	NA	NA
Med12l	0	0	0	1	0	NA	NA	NA	ENSMUST00000164225	19737	1	1	0.0050666261336576	0.0050666261336576	0	NA	NA	0	0	0	0	25	NA	NA
Med25	0	0	0	1	0	NA	NA	NA	ENSMUST00000207788	630	1	1	0.158730158730159	0.158730158730159	0	NA	NA	0	0	0	0	201	NA	NA
Med4	0	1	0	0	0	NA	NA	NA	ENSMUST00000022705	2439	1	1	0.0410004100041	0.0410004100041	1	0	1	0	0	164	164	0	0	0
Megf8	1	1	0	0	0	NA	NA	NA	ENSMUST00000128119	25110	2	1	0.00796495420151334	0.00398247710075667	1	0	1	0	0	933	933	0	0	0
Mettl7b	0	1	0	0	0	NA	NA	NA	ENSMUST00000026398	2205	1	1	0.0453514739229025	0.0453514739229025	1	0	1	0	0	122	122	0	0	0
Mex3c	1	0	0	0	0	NA	NA	NA	ENSMUST00000091852	5877	1	0	0.0170154840905224	0	0	NA	NA	0	0	0	0	0	NA	NA
Mfsd6l	0	1	0	0	0	NA	NA	NA	ENSMUST00000053211	5283	1	1	0.0189286390308537	0.0189286390308537	1	0	1	0	0	128	128	0	1.0242826692	1.0242826692
Mga	0	0	0	1	0	NA	NA	NA	ENSMUST00000046717	27036	1	1	0.00369877200769345	0.00369877200769345	0	NA	NA	0	0	0	0	2188	NA	NA
Mgat3	0	0	0	0	1	NA	NA	NA	ENSMUST00000044970	4851	1	0	0.020614306328592	0	0	NA	NA	0	0	0	0	0	NA	NA
Mgrn1	1	0	0	0	0	NA	NA	NA	ENSMUST00000230990	4995	1	0	0.02002002002002	0	0	NA	NA	0	0	0	0	0	NA	NA
Mgst1	0	0	0	1	0	NA	NA	NA	ENSMUST00000120230	1404	1	1	0.0712250712250712	0.0712250712250712	0	NA	NA	0	0	0	0	142	NA	NA
Mia3	0	0	0	1	0	NA	NA	NA	ENSMUST00000194543	17379	1	1	0.00575407100523621	0.00575407100523621	0	NA	NA	0	0	0	0	993	NA	NA
Mideas	0	0	0	1	0	NA	NA	NA	ENSMUST00000220974	9639	1	1	0.0103745201784417	0.0103745201784417	0	NA	NA	0	0	0	0	854	NA	NA
Mlh1	1	0	0	0	0	NA	NA	NA	ENSMUST00000035079	6849	1	0	0.014600671630895	0	0	NA	NA	0	0	0	0	0	NA	NA
Mphosph9	0	0	0	1	0	NA	NA	NA	ENSMUST00000031344	10035	1	1	0.00996512207274539	0.00996512207274539	0	NA	NA	0	0	0	0	1119	NA	NA
Mpp3	0	1	0	0	0	NA	NA	NA	ENSMUST00000062801	5274	1	1	0.0189609404626469	0.0189609404626469	1	0	1	0	0	538	538	0	0	0
Mrc1	0	1	0	0	0	NA	NA	NA	ENSMUST00000028045	13113	1	1	0.00762601998017235	0.00762601998017235	1	0	1	0	0	215	215	0	0.4567751401	0.4567751401
Mrps9	0	1	0	0	0	NA	NA	NA	ENSMUST00000057208	3519	1	1	0.0284171639670361	0.0284171639670361	1	0	1	0	0	4	4	0	1.0359802144	1.0359802144
Msh2	0	1	0	0	0	NA	NA	NA	ENSMUST00000024967	8424	1	1	0.0118708452041785	0.0118708452041785	1	0	1	0	0	271	271	0	0.4409682039	0.4409682039
Msmo1	0	0	0	1	0	NA	NA	NA	ENSMUST00000147419	981	1	1	0.101936799184506	0.101936799184506	0	NA	NA	0	0	0	0	160	NA	NA
Mtrfr	0	1	0	0	0	NA	NA	NA	ENSMUST00000077376	1665	1	1	0.0600600600600601	0.0600600600600601	1	0	1	0	0	72	72	0	0	0
Muc16	0	0	0	1	0	NA	NA	NA	ENSMUST00000034653	2331	1	1	0.0429000429000429	0.0429000429000429	0	NA	NA	0	0	0	0	9003	NA	NA
Mus81	0	1	0	0	0	NA	NA	NA	ENSMUST00000124334	4968	1	1	0.0201288244766506	0.0201288244766506	1	0	1	0	0	318	318	0	0.902180107	0.902180107
Mycbp2	0	0	0	1	0	NA	NA	NA	ENSMUST00000160758	41733	1	1	0.00239618527304531	0.00239618527304531	0	NA	NA	0	0	0	0	1873	NA	NA
Myh4	0	1	0	0	0	NA	NA	NA	ENSMUST00000018632	17460	1	1	0.00572737686139748	0.00572737686139748	1	0	1	0	0	741	741	0	0	0
Myo1f	0	1	0	0	0	NA	NA	NA	ENSMUST00000173372	7074	1	1	0.0141362736782584	0.0141362736782584	1	0	1	0	0	745	745	0	0.0879977571	0.0879977571
Myo1g	0	0	0	0	1	NA	NA	NA	ENSMUST00000003459	9225	1	0	0.010840108401084	0	0	NA	NA	0	0	0	0	0	NA	NA
Myo9b	1	0	0	0	0	NA	NA	NA	ENSMUST00000071935	17658	1	0	0.00566315551025031	0	0	NA	NA	0	0	0	0	0	NA	NA
Myocd	1	0	0	0	0	NA	NA	NA	ENSMUST00000102635	8424	1	0	0.0118708452041785	0	0	NA	NA	0	0	0	0	0	NA	NA
Myof	0	2	0	0	0	NA	NA	NA	ENSMUST00000226068	18558	2	2	0.0107770233861407	0.0107770233861407	1	0	0.5	0	0	112	112	0	0.14775112445	0.14775112445
Myom2	1	1	0	0	0	NA	NA	NA	ENSMUST00000033842	13176	2	1	0.0151791135397693	0.00758955676988464	1	0	1	0	0	641	641	0	0	0
Naaladl2	0	0	0	1	0	NA	NA	NA	ENSMUST00000203414	7164	1	1	0.0139586823003908	0.0139586823003908	0	NA	NA	0	0	0	0	553	NA	NA
Nap1l1	0	1	0	0	0	NA	NA	NA	ENSMUST00000217908	3528	1	1	0.0283446712018141	0.0283446712018141	1	0	1	0	0	272	272	0	0	0
Nck2	0	1	0	0	0	NA	NA	NA	ENSMUST00000086421	3429	1	1	0.0291630212890055	0.0291630212890055	1	0	1	0	0	56	56	0	0	0
Necap1	0	1	0	0	0	NA	NA	NA	ENSMUST00000032477	2484	1	1	0.0402576489533011	0.0402576489533011	1	0	1	0	0	92	92	0	0	0
Nectin1	0	1	0	0	0	NA	NA	NA	ENSMUST00000034510	4644	1	1	0.0215331610680448	0.0215331610680448	1	0	1	0	0	181	181	0	0.0992271889	0.0992271889
Nectin3	0	1	0	0	0	NA	NA	NA	ENSMUST00000096052	3951	1	1	0.0253100480890914	0.0253100480890914	1	0	1	0	0	97	97	0	0.2167276231	0.2167276231
Nedd1	0	1	0	0	0	NA	NA	NA	ENSMUST00000020163	5949	1	1	0.0168095478231636	0.0168095478231636	1	0	1	0	0	548	548	0	0.635867856	0.635867856
Nek2	0	1	0	0	0	NA	NA	NA	ENSMUST00000027931	3996	1	1	0.025025025025025	0.025025025025025	1	0	1	0	0	170	170	0	0.0868018183	0.0868018183
Nelfe	0	1	0	0	0	NA	NA	NA	ENSMUST00000165953	3312	1	1	0.0301932367149758	0.0301932367149758	1	0	1	0	0	255	255	0	0	0
Nell1	0	0	1	0	0	NA	NA	NA	ENSMUST00000081872	7299	1	1	0.013700506918756	0.013700506918756	0	NA	NA	0	0	0	0	504	NA	NA
Neurl1a	1	0	0	0	0	NA	NA	NA	ENSMUST00000111808	5175	1	0	0.0193236714975845	0	0	NA	NA	0	0	0	0	0	NA	NA
Nf1	0	0	0	2	0	NA	NA	NA	ENSMUST00000219057	12438	2	2	0.0160797555877151	0.0160797555877151	0	NA	NA	0	0	0	0	1915.5	NA	NA
Nfe2	0	2	0	0	0	NA	NA	NA	ENSMUST00000134554	3366	2	2	0.05941770647653	0.05941770647653	1	0	0.5	0	0	219	219	0	0.2307143516	0.2307143516
Nfia	1	1	0	0	0	NA	NA	NA	ENSMUST00000052018	4392	2	1	0.0455373406193078	0.0227686703096539	1	0	1	0	0	105	105	0	0	0
Nfya	0	1	0	0	1	NA	NA	NA	ENSMUST00000046719	3132	2	1	0.0638569604086845	0.0319284802043423	1	0	1	0	0	134	134	0	0	0
Ngfr	0	1	0	0	0	NA	NA	NA	ENSMUST00000000122	3852	1	1	0.0259605399792316	0.0259605399792316	1	0	1	0	0	363	363	0	0	0
Nkapl	0	1	0	0	0	NA	NA	NA	ENSMUST00000068235	3564	1	1	0.0280583613916947	0.0280583613916947	1	0	1	0	0	15	15	0	2.3002207924	2.3002207924
Nlgn1	0	0	1	0	0	NA	NA	NA	ENSMUST00000193603	7596	1	1	0.0131648235913639	0.0131648235913639	0	NA	NA	0	0	0	0	105	NA	NA
Nova1	0	1	0	0	0	NA	NA	NA	ENSMUST00000021438	4572	1	1	0.0218722659667542	0.0218722659667542	1	0	1	0	0	466	466	0	0	0
Nphp3	0	0	0	0	1	NA	NA	NA	ENSMUST00000035167	11934	1	0	0.00837942014412603	0	0	NA	NA	0	0	0	0	0	NA	NA
Npy4r	0	1	0	0	0	NA	NA	NA	ENSMUST00000052164	3384	1	1	0.0295508274231678	0.0295508274231678	1	0	1	0	0	126	126	0	0.1985698996	0.1985698996
Nr2e3	0	1	0	0	0	NA	NA	NA	ENSMUST00000034831	3564	1	1	0.0280583613916947	0.0280583613916947	1	0	1	0	0	318	318	0	0.1793198327	0.1793198327
Nrap	0	1	0	0	0	NA	NA	NA	ENSMUST00000073536	15561	1	1	0.0064263222157959	0.0064263222157959	1	0	1	0	0	1369	1369	0	0	0
Nras	0	1	0	0	0	NA	NA	NA	ENSMUST00000197678	1350	1	1	0.0740740740740741	0.0740740740740741	1	0	1	0	0	61	61	0	0	0
Nrip3	0	1	0	0	0	NA	NA	NA	ENSMUST00000033331	2169	1	1	0.0461041954817888	0.0461041954817888	1	0	1	0	0	66	66	0	0.2599435896	0.2599435896
Nsd2	0	1	0	0	0	NA	NA	NA	ENSMUST00000058096	12294	1	1	0.00813404912965674	0.00813404912965674	1	0	1	0	0	211	211	0	1.0394001518	1.0394001518
Ntn3	0	1	0	0	0	NA	NA	NA	ENSMUST00000024931	5229	1	1	0.0191241155096577	0.0191241155096577	1	0	1	0	0	415	415	0	0.1050864247	0.1050864247
Ntn4	0	1	0	0	0	NA	NA	NA	ENSMUST00000020204	5661	1	1	0.0176647235470765	0.0176647235470765	1	0	1	0	0	354	354	0	0.2814877604	0.2814877604
Ntrk3	0	1	0	0	0	NA	NA	NA	ENSMUST00000195262	7785	1	1	0.0128452151573539	0.0128452151573539	1	0	1	0	0	401	401	0	0.2987500001	0.2987500001
Numbl	1	0	0	0	0	NA	NA	NA	ENSMUST00000079258	5445	1	0	0.0183654729109275	0	0	NA	NA	0	0	0	0	0	NA	NA
Nup155	0	1	0	0	0	NA	NA	NA	ENSMUST00000163765	12528	1	1	0.00798212005108557	0.00798212005108557	1	0	1	0	0	611	611	0	0.860058332	0.860058332
Nup160	0	1	0	0	0	NA	NA	NA	ENSMUST00000057481	12627	1	1	0.00791953749901006	0.00791953749901006	1	0	1	0	0	36	36	0	0.6173622261	0.6173622261
Nup188	0	0	0	2	0	NA	NA	NA	ENSMUST00000064447	15840	2	2	0.0126262626262626	0.0126262626262626	0	NA	NA	0	0	0	0	66.5	NA	NA
Nxpe3	0	1	0	0	0	NA	NA	NA	ENSMUST00000099705	5040	1	1	0.0198412698412698	0.0198412698412698	1	0	1	0	0	108	108	0	0.0913570561	0.0913570561
Nxph2	0	1	0	0	0	NA	NA	NA	ENSMUST00000102945	2358	1	1	0.0424088210347752	0.0424088210347752	1	0	1	0	0	66	66	0	0.5242758505	0.5242758505
Ogg1	0	1	0	0	0	NA	NA	NA	ENSMUST00000032406	3114	1	1	0.0321130378933847	0.0321130378933847	1	0	1	0	0	116	116	0	0.7553633869	0.7553633869
Olah	0	1	0	0	0	NA	NA	NA	ENSMUST00000115087	2394	1	1	0.0417710944026733	0.0417710944026733	1	0	1	0	0	64	64	0	0.1359138111	0.1359138111
Olfr1022	0	1	0	0	0	NA	NA	NA	ENSMUST00000054736	2844	1	1	0.0351617440225035	0.0351617440225035	1	0	1	0	0	118	118	0	0.1064735265	0.1064735265
Olfr11	0	1	0	0	0	NA	NA	NA	ENSMUST00000043081	2826	1	1	0.0353857041755131	0.0353857041755131	1	0	1	0	0	193	193	0	0.9124978442	0.9124978442
Olfr1157	1	0	0	0	0	NA	NA	NA	ENSMUST00000099841	2817	1	0	0.035498757543486	0	0	NA	NA	0	0	0	0	0	NA	NA
Olfr1195	0	1	0	0	0	NA	NA	NA	ENSMUST00000099818	2781	1	1	0.0359582883854729	0.0359582883854729	1	0	1	0	0	59	59	0	0.654232113	0.654232113
Olfr1393	0	1	0	0	0	NA	NA	NA	ENSMUST00000213323	2808	1	1	0.0356125356125356	0.0356125356125356	1	0	1	0	0	92	92	0	0.2079116409	0.2079116409
Olfr1497	0	0	1	0	0	NA	NA	NA	ENSMUST00000061993	2835	1	1	0.0352733686067019	0.0352733686067019	0	NA	NA	0	0	0	0	6	NA	NA
Olfr177	0	1	0	0	0	NA	NA	NA	ENSMUST00000072853	2790	1	1	0.03584229390681	0.03584229390681	1	0	1	0	0	180	180	0	0.4316187029	0.4316187029
Olfr237	0	1	0	0	0	NA	NA	NA	ENSMUST00000095953	2799	1	1	0.0357270453733476	0.0357270453733476	1	0	1	0	0	45	45	0	0.851389894	0.851389894
Olfr272	1	0	0	0	0	NA	NA	NA	ENSMUST00000213989	2880	1	0	0.0347222222222222	0	0	NA	NA	0	0	0	0	0	NA	NA
Olfr350	0	1	0	0	0	NA	NA	NA	ENSMUST00000215100	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	118	118	0	0.2638063261	0.2638063261
Olfr412	1	0	0	0	0	NA	NA	NA	ENSMUST00000077794	2817	1	0	0.035498757543486	0	0	NA	NA	0	0	0	0	0	NA	NA
Olfr521	0	1	0	0	0	NA	NA	NA	ENSMUST00000220001	2898	1	1	0.0345065562456867	0.0345065562456867	1	0	1	0	0	172	172	0	1.2063611423	1.2063611423
Olfr554	0	1	0	0	0	NA	NA	NA	ENSMUST00000215995	2862	1	1	0.0349406009783368	0.0349406009783368	1	0	1	0	0	249	249	0	0.6879499377	0.6879499377
Olfr589	0	1	0	0	0	NA	NA	NA	ENSMUST00000061055	2862	1	1	0.0349406009783368	0.0349406009783368	1	0	1	0	0	276	276	0	0.6261690576	0.6261690576
Olfr669	1	0	0	0	0	NA	NA	NA	ENSMUST00000210138	2862	1	0	0.0349406009783368	0	0	NA	NA	0	0	0	0	0	NA	NA
Olfr671	0	1	0	0	0	NA	NA	NA	ENSMUST00000078710	2826	1	1	0.0353857041755131	0.0353857041755131	1	0	1	0	0	50	50	0	0.5745649079	0.5745649079
Olfr677	0	0	0	1	0	NA	NA	NA	ENSMUST00000213204	2817	1	1	0.035498757543486	0.035498757543486	0	NA	NA	0	0	0	0	64	NA	NA
Olfr679	1	0	0	0	0	NA	NA	NA	ENSMUST00000214328	2844	1	0	0.0351617440225035	0	0	NA	NA	0	0	0	0	0	NA	NA
Olfr685	0	1	0	0	0	NA	NA	NA	ENSMUST00000051355	2853	1	1	0.0350508236943568	0.0350508236943568	1	0	1	0	0	133	133	0	0	0
Olfr729	0	1	0	0	0	NA	NA	NA	ENSMUST00000061020	2916	1	1	0.0342935528120713	0.0342935528120713	1	0	1	0	0	126	126	0	0.1038983708	0.1038983708
Olfr74	0	1	0	0	0	NA	NA	NA	ENSMUST00000099840	2871	1	1	0.0348310693138279	0.0348310693138279	1	0	1	0	0	267	267	0	0.6659081233	0.6659081233
Olfr802	0	1	1	0	0	NA	NA	NA	ENSMUST00000217576	2817	2	2	0.070997515086972	0.070997515086972	1	0	1	0	0	197	197	197	0.6248217306	0.6248217306
Olfr979	1	0	0	0	0	NA	NA	NA	ENSMUST00000080835	2808	1	0	0.0356125356125356	0	0	NA	NA	0	0	0	0	0	NA	NA
Opa1	0	1	0	0	0	NA	NA	NA	ENSMUST00000160597	8649	1	1	0.0115620302925194	0.0115620302925194	1	0	1	0	0	804	804	0	0.7956424256	0.7956424256
Osmr	0	0	0	1	0	NA	NA	NA	ENSMUST00000022746	8748	1	1	0.0114311842706904	0.0114311842706904	0	NA	NA	0	0	0	0	617	NA	NA
Osr2	0	1	0	0	0	NA	NA	NA	ENSMUST00000228152	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	168	168	0	0.0922051347	0.0922051347
Ostf1	0	0	1	0	0	NA	NA	NA	ENSMUST00000025631	1944	1	1	0.051440329218107	0.051440329218107	0	NA	NA	0	0	0	0	136	NA	NA
Otp	0	1	0	0	0	NA	NA	NA	ENSMUST00000022195	2934	1	1	0.0340831629175187	0.0340831629175187	1	0	1	0	0	146	146	0	0.0899302896	0.0899302896
Otub2	0	0	0	0	1	NA	NA	NA	ENSMUST00000021620	2115	1	0	0.0472813238770686	0	0	NA	NA	0	0	0	0	0	NA	NA
Otx2	0	1	0	0	0	NA	NA	NA	ENSMUST00000227404	2610	1	1	0.0383141762452107	0.0383141762452107	1	0	1	0	0	117	117	0	0.0948220612	0.0948220612
P2ry14	0	1	0	0	0	NA	NA	NA	ENSMUST00000196081	3051	1	1	0.0327761389708292	0.0327761389708292	1	0	1	0	0	149	149	0	0.984359108	0.984359108
Pa2g4	0	1	0	0	0	NA	NA	NA	ENSMUST00000026425	3555	1	1	0.0281293952180028	0.0281293952180028	1	0	1	0	0	218	218	0	0	0
Padi2	0	0	0	1	0	NA	NA	NA	ENSMUST00000030765	6066	1	1	0.0164853280580284	0.0164853280580284	0	NA	NA	0	0	0	0	196	NA	NA
Pak3	0	1	0	0	0	NA	NA	NA	ENSMUST00000112863	5040	1	1	0.0198412698412698	0.0198412698412698	1	0	1	0	0	441	441	0	0.0868018258	0.0868018258
Pak5	0	0	1	0	0	NA	NA	NA	ENSMUST00000077200	6480	1	1	0.0154320987654321	0.0154320987654321	0	NA	NA	0	0	0	0	551	NA	NA
Papola	0	1	0	0	0	NA	NA	NA	ENSMUST00000163473	6246	1	1	0.016010246557797	0.016010246557797	1	0	1	0	0	65	65	0	0	0
Pappa2	0	1	0	0	0	NA	NA	NA	ENSMUST00000159861	16110	1	1	0.00620732464307883	0.00620732464307883	1	0	1	0	0	49	49	0	1.6589109125	1.6589109125
Parp14	0	1	0	0	0	NA	NA	NA	ENSMUST00000042665	16362	1	1	0.00611172228333945	0.00611172228333945	1	0	1	0	0	420	420	0	0.8658131096	0.8658131096
Parp6	0	1	0	0	0	NA	NA	NA	ENSMUST00000026267	5679	1	1	0.0176087339320303	0.0176087339320303	1	0	1	0	0	453	453	0	0.2658725939	0.2658725939
Patz1	0	1	0	0	0	NA	NA	NA	ENSMUST00000110043	6192	1	1	0.0161498708010336	0.0161498708010336	1	0	1	0	0	57	57	0	0.1012831768	0.1012831768
Pcdh10	1	0	0	0	0	NA	NA	NA	ENSMUST00000171554	9432	1	0	0.0106022052586938	0	0	NA	NA	0	0	0	0	0	NA	NA
Pcdh11x	0	1	0	0	0	NA	NA	NA	ENSMUST00000192677	12051	1	1	0.00829806655049374	0.00829806655049374	1	0	1	0	0	128	128	0	0.323524118	0.323524118
Pcdh15	0	1	0	0	0	NA	NA	NA	ENSMUST00000193174	16056	1	1	0.00622820129546587	0.00622820129546587	1	0	1	0	0	10	10	0	1.5306861239	1.5306861239
Pcdh18	1	0	0	0	0	NA	NA	NA	ENSMUST00000191794	8262	1	0	0.0121036068748487	0	0	NA	NA	0	0	0	0	0	NA	NA
Pcdh7	1	2	0	0	0	0.077651593012168	-4.99998752988034	NA	ENSMUST00000191837	11304	3	2	0.0265392781316348	0.0176928520877565	1	0	0.5	0	0	457	457	0	0.13009597875	0.13009597875
Pcdha11	0	0	1	0	0	NA	NA	NA	ENSMUST00000192447	8145	1	1	0.0122774708410068	0.0122774708410068	0	NA	NA	0	0	0	0	30	NA	NA
Pcdha7	1	0	0	0	0	NA	NA	NA	ENSMUST00000192631	8442	1	0	0.0118455342335939	0	0	NA	NA	0	0	0	0	0	NA	NA
Pcdhac1	0	1	0	0	0	NA	NA	NA	ENSMUST00000007584	8685	1	1	0.0115141047783535	0.0115141047783535	1	0	1	0	0	434	434	0	1.0981621833	1.0981621833
Pcdhb12	0	1	0	0	0	NA	NA	NA	ENSMUST00000055495	7110	1	1	0.0140646976090014	0.0140646976090014	1	0	1	0	0	16	16	0	0.715172309	0.715172309
Pcdhb3	0	1	0	0	0	NA	NA	NA	ENSMUST00000051754	7065	1	1	0.0141542816702052	0.0141542816702052	1	0	1	0	0	675	675	0	0.5760920641	0.5760920641
Pcdhga1	0	1	0	0	0	NA	NA	NA	ENSMUST00000194190	8388	1	1	0.0119217930376729	0.0119217930376729	1	0	1	0	0	18	18	0	0.9751669827	0.9751669827
Pcdhga3	0	1	0	0	0	NA	NA	NA	ENSMUST00000073447	8361	1	1	0.0119602918311207	0.0119602918311207	1	0	1	0	0	89	89	0	0	0
Pcdhga8	1	0	0	0	0	NA	NA	NA	ENSMUST00000066149	8397	1	0	0.0119090151244492	0	0	NA	NA	0	0	0	0	0	NA	NA
Pcdhgb7	0	1	0	0	0	NA	NA	NA	ENSMUST00000194928	8370	1	1	0.01194743130227	0.01194743130227	1	0	1	0	0	180	180	0	0	0
Pcgf5	0	1	0	0	0	NA	NA	NA	ENSMUST00000225411	2313	1	1	0.0432338953739732	0.0432338953739732	1	0	1	0	0	197	197	0	0.0889200148	0.0889200148
Pck1	0	1	0	0	0	NA	NA	NA	ENSMUST00000029017	5607	1	1	0.0178348492955235	0.0178348492955235	1	0	1	0	0	28	28	0	0.1869708258	0.1869708258
Pctp	0	1	0	0	0	NA	NA	NA	ENSMUST00000020864	1935	1	1	0.0516795865633075	0.0516795865633075	1	0	1	0	0	123	123	0	0.2174595441	0.2174595441
Pcyt2	0	1	0	0	0	NA	NA	NA	ENSMUST00000106188	3483	1	1	0.0287108814240597	0.0287108814240597	1	0	1	0	0	171	171	0	0.2472231586	0.2472231586
Pdcd5	0	1	0	0	0	NA	NA	NA	ENSMUST00000118501	1143	1	1	0.0874890638670166	0.0874890638670166	1	0	1	0	0	122	122	0	NA	NA
Pdcd6ip	1	0	0	0	0	NA	NA	NA	ENSMUST00000035086	7830	1	0	0.0127713920817369	0	0	NA	NA	0	0	0	0	0	NA	NA
Pdilt	0	0	0	1	0	NA	NA	NA	ENSMUST00000033267	5301	1	1	0.0188643652141105	0.0188643652141105	0	NA	NA	0	0	0	0	51	NA	NA
Pdlim3	0	1	0	0	0	NA	NA	NA	ENSMUST00000210422	3285	1	1	0.030441400304414	0.030441400304414	1	0	1	0	0	23	23	0	0.2222866112	0.2222866112
Pdx1	0	1	0	0	0	NA	NA	NA	ENSMUST00000085591	2565	1	1	0.0389863547758285	0.0389863547758285	1	0	1	0	0	7	7	0	0.1966804471	0.1966804471
Pdzrn3	0	1	0	0	0	NA	NA	NA	ENSMUST00000239140	4542	1	1	0.0220167327168648	0.0220167327168648	1	0	1	0	0	495	495	0	0.1843019522	0.1843019522
Pgap1	0	0	1	0	0	NA	NA	NA	ENSMUST00000097739	8307	1	1	0.0120380402070543	0.0120380402070543	0	NA	NA	0	0	0	0	876	NA	NA
Pgap2	0	0	0	1	0	NA	NA	NA	ENSMUST00000156529	2259	1	1	0.0442673749446658	0.0442673749446658	0	NA	NA	0	0	0	0	223	NA	NA
Phactr2	0	0	0	1	0	NA	NA	NA	ENSMUST00000105546	5697	1	1	0.0175530981218185	0.0175530981218185	0	NA	NA	0	0	0	0	229	NA	NA
Phex	0	1	0	0	0	NA	NA	NA	ENSMUST00000138396	4935	1	1	0.0202634245187437	0.0202634245187437	1	0	1	0	0	361	361	0	0	0
Phf2	0	0	0	1	0	NA	NA	NA	ENSMUST00000035540	9873	1	1	0.010128633647321	0.010128633647321	0	NA	NA	0	0	0	0	810	NA	NA
Phf20l1	0	1	0	0	0	NA	NA	NA	ENSMUST00000229160	9126	1	1	0.0109577032653956	0.0109577032653956	1	0	1	0	0	252	252	0	0.8247211824	0.8247211824
Pias2	0	1	0	1	0	NA	NA	NA	ENSMUST00000114777	5598	2	2	0.0357270453733476	0.0357270453733476	1	0	1	0	0	211	211	150	0	0
Pigu	0	0	0	1	0	NA	NA	NA	ENSMUST00000077626	3924	1	1	0.0254841997961264	0.0254841997961264	0	NA	NA	0	0	0	0	139	NA	NA
Pik3c3	0	0	0	1	0	NA	NA	NA	ENSMUST00000091978	7641	1	1	0.0130872922392357	0.0130872922392357	0	NA	NA	0	0	0	0	763	NA	NA
Pkhd1	0	1	0	0	0	NA	NA	NA	ENSMUST00000088448	36540	1	1	0.00273672687465791	0.00273672687465791	1	0	1	0	0	610	610	0	0.9541406604	0.9541406604
Plac9a	1	0	0	0	0	NA	NA	NA	ENSMUST00000052286	981	1	0	0.101936799184506	0	0	NA	NA	0	0	0	0	0	NA	NA
Plcb1	0	1	0	0	0	NA	NA	NA	ENSMUST00000110116	10953	1	1	0.00912991874372318	0.00912991874372318	1	0	1	0	0	120	120	0	0.103191294	0.103191294
Plcb4	0	1	0	0	0	NA	NA	NA	ENSMUST00000184371	9207	1	1	0.0108613011838818	0.0108613011838818	1	0	1	0	0	274	274	0	0.427139997	0.427139997
